# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.235 227.5545508 10.44358229 775.2403782 356.5634273 829.405834 1012.758013 0.1152935192 183.3514672 361.6450241 3.811573555 -1539.755945
0.24 232.6267849 11.24952167 771.5856699 350.5643658 830.5166885 1016.151277 0.1171602018 185.6338853 363.9355818 3.784511904 -1566.900291
0.245 237.7162181 12.09490593 767.9238706 344.7569088 831.7590091 1019.637241 0.1189811271 187.8775369 366.1934476 3.755367848 -1593.712166
0.25 242.8233072 12.97997871 764.2577139 339.1339047 833.1302963 1023.213144 0.120754593 190.0821604 368.4202639 3.72458385 -1620.11165
0.255 247.9484948 13.90494108 760.5898347 333.6883789 834.6279103 1026.876219 0.122479214 192.2476298 370.6175675 3.692547851 -1646.020248
0.26 253.09221 14.8699543 756.9227494 328.4135529 836.2490898 1030.623709 0.1241539113 194.3739476 372.786793 3.659597755 -1671.361209
0.265 258.254868 15.8751423 753.2588413 323.3028582 837.9909682 1034.452869 0.1257778985 196.4612365 374.929278 3.626025912 -1696.059827
0.27 263.4368703 16.92059382 749.6003481 318.3499461 839.8505903 1038.360978 0.1273506667 198.5097303 377.0462671 3.592083484 -1720.043739
0.275 268.6386049 18.00636424 745.9493534 313.5486939 841.8249262 1042.345342 0.1288719668 200.5197651 379.1389167 3.557984614 -1743.243214
0.28 273.8604464 19.1324773 742.3077798 308.8932076 843.9108848 1046.403299 0.1303417907 202.4917693 381.2082998 3.523910349 -1765.591435
0.285 279.1027562 20.29892655 738.6773856 304.3778221 846.105326 1050.53222 0.1317603529 204.4262554 383.2554107 3.490012283 -1787.024772
0.29 284.3658825 21.50567662 735.0597619 299.9970998 848.4050712 1054.729514 0.1331280714 206.3238104 385.2811689 3.456415929 -1807.48304
