# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.96 1553.30557 1002.728822 88.66348854 88.66348854 2274.842882 2662.535825 0.2668154126 387.6926066 543.0272915 2.141033726 -2207.455818
0.965 1566.647209 1013.877893 88.29524238 88.29524238 2285.568506 2674.119276 0.2671987794 388.5504337 543.8735888 2.139028067 -2214.162853
0.97 1580.046758 1025.081987 87.93085675 87.93085675 2296.293969 2685.699737 0.267580137 389.4054322 544.7167788 2.137054747 -2220.863186
0.975 1593.504201 1036.341083 87.57026667 87.57026667 2307.019254 2697.277215 0.2679595075 390.2576267 545.5568884 2.135113087 -2227.556908
0.98 1607.019525 1047.655158 87.21340865 87.21340865 2317.744342 2708.851718 0.2683369123 391.1070413 546.3939443 2.133202423 -2234.244111
0.985 1620.592714 1059.024191 86.86022068 86.86022068 2328.46922 2720.423253 0.2687123725 391.9536998 547.2279726 2.13132211 -2240.924882
0.99 1634.223752 1070.448159 86.51064215 86.51064215 2339.193872 2731.99183 0.269085909 392.7976256 548.0589992 2.12947152 -2247.599309
0.995 1647.912627 1081.927042 86.16461381 86.16461381 2349.918283 2743.557456 0.2694575421 393.6388417 548.8870498 2.127650039 -2254.267477
1 1661.659322 1093.460819 85.82207777 85.82207777 2360.642439 2755.120141 0.2698272917 394.4773709 549.7121496 2.125857072 -2260.929467
1.005 1675.463823 1105.049469 85.48297742 85.48297742 2371.366327 2766.679893 0.2701951774 395.3132356 550.5343234 2.124092036 -2267.585362
1.01 1689.326116 1116.692973 85.14725742 85.14725742 2382.089934 2778.236721 0.2705612186 396.1464578 551.3535959 2.122354364 -2274.235242
1.015 1703.246186 1128.39131 84.81486365 84.81486365 2392.813248 2789.790636 0.2709254341 396.9770594 552.1699913 2.120643504 -2280.879184
1.02 1717.224018 1140.144461 84.48574318 84.48574318 2403.536256 2801.341646 0.2712878424 397.8050616 552.9835335 2.118958918 -2287.517264
1.025 1731.259597 1151.952408 84.15984423 84.15984423 2414.258948 2812.889762 0.2716484619 398.6304858 553.7942464 2.11730008 -2294.149557
1.03 1745.352911 1163.815132 83.83711615 83.83711615 2424.981313 2824.434992 0.2720073104 399.4533527 554.6021531 2.115666478 -2300.776138
1.035 1759.503943 1175.732613 83.5175094 83.5175094 2435.703339 2835.977348 0.2723644056 400.2736828 555.4072768 2.114057612 -2307.397076
1.04 1773.712679 1187.704834 83.20097547 83.20097547 2446.425018 2847.51684 0.2727197647 401.0914965 556.2096403 2.112472995 -2314.012444
1.045 1787.979106 1199.731777 82.88746691 82.88746691 2457.146338 2859.053477 0.2730734048 401.9068136 557.009266 2.110912153 -2320.62231
1.05 1802.303209 1211.813424 82.57693728 82.57693728 2467.867292 2870.58727 0.2734253427 402.7196539 557.8061762 2.109374621 -2327.226741
1.055 1816.684974 1223.949759 82.2693411 82.2693411 2478.58787 2882.11823 0.2737755946 403.5300369 558.6003928 2.107859947 -2333.825803
1.06 1831.124387 1236.140763 81.96463386 81.96463386 2489.308063 2893.646368 0.2741241769 404.3379817 559.3919374 2.10636769 -2340.419563
1.065 1845.621433 1248.386421 81.66277196 81.66277196 2500.027864 2905.171694 0.2744711054 405.1435072 560.1808316 2.104897418 -2347.008083
1.07 1860.176099 1260.686715 81.36371274 81.36371274 2510.747265 2916.694219 0.2748163957 405.9466321 560.9670964 2.103448711 -2353.591427
1.075 1874.788371 1273.041629 81.06741437 81.06741437 2521.466258 2928.213954 0.2751600634 406.7473748 561.7507526 2.102021159 -2360.169655
1.08 1889.458234 1285.451148 80.77383592 80.77383592 2532.184836 2939.73091 0.2755021234 407.5457535 562.5318211 2.100614361 -2366.742827
1.085 1904.185675 1297.915256 80.48293728 80.48293728 2542.902992 2951.245098 0.2758425907 408.3417861 563.310322 2.099227925 -2373.311003
1.09 1918.97068 1310.433936 80.19467914 80.19467914 2553.62072 2962.756529 0.27618148 409.1354902 564.0862756 2.097861469 -2379.874241
1.095 1933.813236 1323.007174 79.909023 79.909023 2564.338013 2974.265215 0.2765188056 409.9268835 564.8597017 2.09651462 -2386.432597
1.1 1948.713328 1335.634955 79.62593112 79.62593112 2575.054865 2985.771166 0.2768545819 410.7159831 565.63062 2.095187013 -2392.986127
1.105 1963.670943 1348.317263 79.34536653 79.34536653 2585.771271 2997.274395 0.2771888228 411.502806 566.3990499 2.093878292 -2399.534886
1.11 1978.686067 1361.054084 79.06729297 79.06729297 2596.487226 3008.774912 0.277521542 412.2873691 567.1650107 2.09258811 -2406.078927
1.115 1993.758688 1373.845404 78.79167492 78.79167492 2607.202723 3020.272728 0.2778527532 413.0696889 567.9285212 2.091316125 -2412.618304
1.12 2008.88879 1386.691208 78.51847753 78.51847753 2617.917758 3031.767856 0.2781824696 413.8497819 568.6896003 2.090062007 -2419.153069
1.125 2024.076362 1399.591482 78.24766664 78.24766664 2628.632327 3043.260306 0.2785107045 414.6276642 569.4482664 2.088825429 -2425.683271
1.13 2039.321389 1412.546213 77.97920878 77.97920878 2639.346424 3054.75009 0.2788374709 415.4033518 570.2045378 2.087606076 -2432.208961
1.135 2054.623858 1425.555386 77.71307108 77.71307108 2650.060045 3066.23722 0.2791627814 416.1768605 570.9584327 2.086403636 -2438.730189
1.14 2069.983757 1438.618988 77.44922132 77.44922132 2660.773187 3077.721706 0.2794866487 416.9482059 571.7099688 2.085217807 -2445.247001
1.145 2085.401071 1451.737007 77.18762792 77.18762792 2671.485845 3089.203561 0.2798090852 417.7174034 572.459164 2.084048291 -2451.759447
1.15 2100.875788 1464.909427 76.92825987 76.92825987 2682.198016 3100.682796 0.280130103 418.4844682 573.2060357 2.082894799 -2458.267572
1.155 2116.407895 1478.136238 76.67108675 76.67108675 2692.909695 3112.159422 0.2804497143 419.2494154 573.9506011 2.081757048 -2464.771421
1.16 2131.997378 1491.417426 76.41607871 76.41607871 2703.620881 3123.633451 0.280767931 420.0122598 574.6928773 2.080634761 -2471.271041
1.165 2147.644225 1504.752978 76.16320649 76.16320649 2714.331569 3135.104895 0.2810847646 420.773016 575.4328811 2.079527665 -2477.766474
1.17 2163.348422 1518.142882 75.91244132 75.91244132 2725.041756 3146.573765 0.2814002269 421.5316987 576.1706294 2.078435496 -2484.257765
1.175 2179.109958 1531.587126 75.66375502 75.66375502 2735.75144 3158.040071 0.281714329 422.2883221 576.9061386 2.077357994 -2490.744956
1.18 2194.928819 1545.085697 75.41711988 75.41711988 2746.460618 3169.503827 0.2820270824 423.0429003 577.6394249 2.076294905 -2497.228089
1.185 2210.804992 1558.638584 75.17250873 75.17250873 2757.169288 3180.965043 0.282338498 423.7954475 578.3705046 2.075245982 -2503.707205
1.19 2226.738465 1572.245775 74.92989488 74.92989488 2767.877446 3192.423731 0.2826485868 424.5459774 579.0993936 2.07421098 -2510.182345
1.195 2242.729225 1585.907258 74.68925214 74.68925214 2778.585091 3203.879902 0.2829573595 425.2945037 579.8261076 2.073189662 -2516.653548
1.2 2258.77726 1599.623021 74.45055476 74.45055476 2789.292221 3215.333567 0.2832648268 426.0410399 580.5506623 2.072181794 -2523.120854
